-2.387945175,-3.084119081,-0.092760421,0.091544464,3.269582033,5.367590904,0.595134318,2.769082785,1.891413212,-3.466270208,-3.027110577,-2.613785267,0.250872523,1.337361932,2.56930089,2.054679871,3.28356266,4.066047192,-1.474966407,-0.913778424,-4.098400593,-0.555614889,-0.521219134,-2.035703421,3.113404751,6.167073727,1.496730566,1.985012412,0.949993789,-3.322579622,-1.610598803,-2.227697134,0.067931734,-1.782545328,4.688401699,2.028362989,3.195497274,3.588390827,-0.493537784,0.66068244,-5.981496334,-2.125575781,-0.696405113,0.760428905,3.749683142,5.561005592,-0.393931478,0.163788125,2.17448926,-2.205862522,0.097543284,-2.51655364,0.879518747,-3.460132599,4.190728188,0.411946565,2.349597216,4.813955307,-0.187718585,2.9488132,-4.152614117,-0.660446882,-3.413875818,0.292216867,1.947391629,3.160219193,-0.468856931,0.420636058,3.453006029,-0.82049489,-0.188266948,1.55516088,-0.594460964,-3.15220356,3.16039443,0.913861811,1.507699847,2.839858294,-1.625740051,4.387229919,-1.16897893,1.009338856,1.624355316,2.884066105,-3.682376862,4.995483875,2.406828165,0.206112519,-3.821240664,2.423334837,-7.341245174,2.573647499,0.426145196,4.018216133,2.364318132,-0.42922318,5.123739719,-2.894328117,0.87700057,-2.704046965,0.30843094,-2.209412575,0.560008287,2.24023509,-2.417700529,5.664187908,3.34428072,3.393999338,-2.409952879,0.910172641,-7.493034363,0.00026533,-0.912385464,2.538547993,3.772074938,1.819736123,4.440769672,0.50983572,-1.346072674,-0.676076353,-2.509377003,-2.268542767,-1.600361109,3.158773899,0.30709824,5.776514053,4.540073872,-0.467922181,-1.995976567,0.801121235,-4.013024807,-1.606119275,-1.647245407,2.058743954,4.532688618,1.729511142,2.855937958,1.520010352,0.99415648,-1.92353642,-2.879238367,-3.716458082,-0.287741303,3.678535938,0.401566505,3.854614735,4.923679829,0.440905452,0.301912427,-2.184012175,-3.047477484,-1.643184066,-1.861076951,2.457629919,4.184001446,0.749181986,3.008083105,3.94686389,-0.957369864,-1.828451037
1.117022038,-1.118734121,-0.791177034,-0.865017831,-2.916283846,-3.627763748,-6.263647079,-1.725793958,2.353181124,-2.864162922,-0.594602585,1.510683537,-1.058476686,-4.244647026,1.208139658,11.48664951,5.298105717,-0.82221055,-2.45884037,-0.963231385,-1.157101274,1.327196956,0.727270186,-3.11808753,-2.691479206,-4.340886593,-3.347768545,-3.508127689,1.010051847,-3.143560171,0.399125576,1.235747457,-0.450597256,-5.234474659,2.910670519,8.042519569,6.285601616,-0.865080714,0.777658522,-0.935063243,-3.389744043,-0.462020665,1.083971858,-0.836127877,-2.032124996,-3.810741186,-4.194429874,-4.538948059,-0.20617345,-3.3992033,0.775815248,2.5636518,2.225400686,-6.180064678,1.709218144,4.554506302,7.245106697,-1.191303253,1.657427192,1.578084469,-3.057926655,-1.377978683,-0.695586085,0.294589818,-2.889154911,-4.002277374,-1.623721004,-3.733997345,-0.217226297,-2.646466494,-1.471638441,3.512858152,-2.420277119,-5.904463768,-0.986842394,3.586060286,5.505702019,-0.304311901,1.57333076,4.858781338,-0.209689498,-3.454660654,-0.904280484,-0.820674896,-4.42858696,-3.484470606,-1.998081326,-0.520013511,-2.411854506,1.068369508,-3.322411299,-0.304586142,1.494005799,0.197726294,5.005716801,5.028541565,5.004745007,-6.761351109,0.883191228,1.783710003,2.803158522,-3.181885958,-1.304956436,-1.962879539,-6.137068272,-2.233052731,-4.51111269,0.568074286,-1.173305988,2.109290361,-4.083909512,-1.320856214,0.341612041,-0.596535802,3.310246229,8.587879181,5.449545383,-3.626410484,-2.622676849,1.187590599,1.252795935,-2.752022505,-0.183032602,-1.394072771,-4.082804203,-3.694089174,-3.602229357,-2.688506842,-1.27915597,2.372512579,-1.059206963,-0.597299516,-2.325951815,-1.555787206,2.353062391,11.03630543,5.606917381,-4.102542877,-2.169852972,0.828308225,0.89550525,-3.200861931,0.843643069,0.847995162,-5.924049854,-4.497005939,-3.088043928,-1.65250814,-0.393990844,-1.424896121,0.46002683,0.956564963,-2.283505917,-3.67404151,2.863256693,10.55840683,6.152507782,-2.454109907,-3.330952168,0.113215767
3.868066311,1.730827808,-1.627036691,0.580470204,-4.05223608,-11.03778076,-7.535277843,-0.905888021,0.536330044,-1.979030132,4.039604664,5.576653957,-1.691468954,-3.398746014,-0.887170017,7.481932163,1.208932996,-4.496952534,1.110556841,1.296325207,2.216394424,2.932476521,0.344470441,-1.234357715,-2.239809513,-12.71674919,-6.246928692,-2.182566881,0.995842814,-1.786924839,3.106950283,4.221360207,-0.61733824,-2.084802151,0.742367089,2.921841383,2.765202522,-5.437670231,3.742463112,0.928920627,2.007282257,1.905178308,-0.257396638,-1.446102977,-0.834390342,-10.01086044,-7.202666283,-2.982816935,-1.662008762,-1.629942179,2.834313869,6.2562356,0.495403409,-3.586327076,0.662898004,0.95852232,6.149727821,-6.099835396,4.495125294,0.162261099,-0.763504684,0.790583909,0.190276116,-0.345297784,0.843693852,-6.894623756,-4.396977901,-4.37463522,-1.953064084,-2.310135841,-0.674934447,4.60955143,-3.032917976,-3.270052195,-1.0471313,-1.104983807,6.340353489,-4.028047085,4.123025894,1.822849154,3.205550432,-3.231122255,-3.383242846,-2.036906958,-2.753492355,-10.08165264,-0.198733628,1.455785155,-0.770071805,-0.337035567,0.914479375,-0.554281235,5.00178957,-4.826573372,3.221222878,2.205073595,2.196452618,-3.982294321,-0.439309746,4.095078468,5.840036392,-0.985091031,-2.094471693,-1.547103882,-6.283263206,-9.467095375,-4.855292797,0.612045646,-2.051622152,1.807330847,2.403293371,0.203716397,4.522206306,-3.526251793,-0.598340094,3.995743275,1.47236526,-1.467070937,-1.450866818,2.317158222,5.025949955,-1.880673885,0.950531125,-1.446263313,-3.707544327,-12.41619396,-6.019344807,-0.340426922,-1.054705262,2.661225557,2.572537184,1.402333021,1.630763412,-2.676590204,-2.57758832,7.551762581,1.983486891,-3.309660912,-2.834676027,3.10960865,6.195160866,-0.99018538,-0.53355962,0.44391793,-5.16280508,-10.93544579,-7.146603584,0.317819148,-1.152043223,0.123055212,3.780572176,3.269943476,1.232232332,-4.829520702,-1.689808607,8.482984543,2.309895754,-5.616383553,-0.600376248,2.932587624
4.40469408,2.5611341,-3.599822521,-1.10673368,-0.847503543,-8.151586533,-3.083370686,0.622865498,-4.057872772,-2.246073246,6.119666576,6.361819267,0.597925127,4.500575066,1.689025402,-0.166625336,0.77668494,-0.739822626,6.524091244,4.35889101,3.770179987,2.703019381,-2.984482288,-2.185201168,1.014643788,-9.062860489,-3.339532852,-0.354376525,-3.506617785,-0.450684488,4.312111855,5.039960384,0.050836548,5.937338352,3.563941479,-2.301565886,1.503673077,-3.256064177,7.565540791,5.198507309,5.510808468,1.796839833,-4.084615231,-3.286232471,2.563385248,-6.666687965,-5.35596323,-0.239719167,-4.619322777,1.005876422,3.435878754,5.662874699,-2.243665218,4.512946129,5.736525059,-1.170986533,5.031774998,-4.583613396,6.797119141,2.096520185,3.908903837,2.357984543,-3.329328775,-3.065464497,5.037010193,-3.819931507,-4.372153282,-2.29346323,-2.20875597,-0.607736945,1.770325899,4.216517448,-3.447331667,2.26175046,4.253586292,-4.487232208,5.609711647,-5.033397198,4.490464687,2.115260363,3.458839178,2.580394745,-4.782646179,-2.72920537,-0.22370775,-7.621284008,3.788507938,-0.835322559,-2.073206663,-0.706033945,4.356673717,0.872206807,8.273283958,-3.841880083,3.911209583,-0.668458223,3.961347818,5.849851608,-0.764825046,2.91354394,4.585787296,2.906618595,-4.226075172,-1.018193007,-3.052894115,-8.00449276,0.428899556,-0.671999991,-4.329296589,-1.10315764,6.296572685,3.226161718,9.705682755,-1.655431747,0.48812443,-1.341190457,0.854962647,6.523617744,2.043574333,2.181900024,6.416112423,0.314063758,-2.047860384,-2.667645454,0.128808752,-9.859814644,-1.586433768,-0.226903543,-3.477421045,0.869610965,4.216876507,3.287896633,6.999715328,1.509139895,-0.56350404,0.950532436,-0.170921177,4.941473484,1.163794875,3.935020208,7.756448746,0.458047628,-4.4856534,-0.816936851,-0.475472301,-7.974889278,-3.575654268,0.418074608,-3.970843315,0.242082134,4.549983501,4.181550503,5.260819912,2.204740524,-0.121674679,1.523848176,0.349898607,0.83711648,4.800553799,4.585988522
4.780511379,3.178857803,-2.63073945,-5.209254742,-0.750951767,-2.436214209,-2.355113029,-1.433627248,-5.402200699,-0.313192844,5.687855721,5.258561134,2.125617504,4.566975594,1.602711678,-4.332980156,0.748179317,0.365926951,4.404298782,4.810302734,4.0623703,4.227396965,-2.868371248,-5.702626705,-0.342341691,-1.118475318,-3.10595417,-3.087946177,-5.379430294,2.602722168,3.307260275,5.302832603,0.929200828,5.541760445,2.351804733,-3.375526667,-0.289883703,-2.059841871,4.779513836,6.052416801,4.898965359,3.079351425,-2.191565752,-5.185503483,-0.421970606,-1.695907712,-4.897873402,-1.73645103,-4.262135983,4.503679276,1.49682796,4.245628357,-2.091573238,5.804569244,4.196549892,-1.166301489,1.377189875,-3.002989054,4.870189667,3.763589621,3.729878664,1.467106462,-2.706814289,-4.459330082,0.904780805,-0.26954332,-2.873768091,-1.625592232,-0.586720765,1.291333199,2.013716459,3.394817114,-2.117257595,2.349110842,3.798019886,-2.589884758,2.456127882,-4.933759212,2.457334518,4.421365738,-1.24800694,6.577712059,-1.6980232,-2.591439724,-1.652076602,-1.822045445,3.140592813,-5.65575552,-3.5616467,0.072153479,3.687758923,2.517328978,7.175110817,-3.168708324,1.885634303,-1.973386526,2.49701333,7.125834942,-1.570482016,3.580457449,0.720268786,5.891679764,-2.935031414,-2.130229235,-3.832308769,-3.91432023,1.133347034,-5.164284229,-2.555074453,-0.065212518,6.501587868,3.528081894,8.213742256,-1.910288453,0.346839815,-3.403422356,0.157348335,5.689790249,1.789595246,3.656299829,4.525357246,3.013176441,-2.512498379,-5.212496281,-1.943107247,-3.014656305,0.968111634,-4.613493919,-4.644921303,2.088932753,5.028314114,3.654584169,5.887701035,0.997282445,1.223074198,-3.06065774,-1.470610261,5.067398071,2.067885637,4.155117512,6.154154778,2.355690718,-4.871743679,-2.925348759,-1.296346664,-3.272662163,-0.485991508,-3.821475267,-4.568939209,1.705175519,4.547691345,4.661578178,3.227463722,4.004923344,1.353186488,-4.336810589,-0.899527669,3.926133633,3.00783515,4.255232334
2.426746607,-1.192292929,-1.210536718,-3.856108427,0.114478111,2.494435072,-2.291944981,-0.625494421,-1.504987955,-2.362582207,0.361856043,4.695773125,6.405181885,-0.749891758,-2.222635984,-3.02268219,-1.931633949,-1.982430458,2.761869192,5.605365753,1.638296127,2.229586124,-3.312333822,-4.424166203,-0.502931893,5.111000061,-2.587261438,-2.704437733,-1.675823331,-0.017479444,-1.333363533,6.144983768,3.680395365,0.310550362,-1.517310619,-1.010027289,-4.586162567,-1.757275462,3.080692291,5.404942036,0.584156513,2.20821023,-0.610641599,-3.216305733,-2.410222292,2.583017111,-2.691122532,-1.54472816,0.1918924,1.381029248,-2.955430269,5.173760891,1.005402923,0.651483357,-2.70173955,1.561381221,-3.010298967,-1.166610122,3.224725008,4.02493763,0.1123778,0.552173078,-1.458814383,-2.270067215,-3.363244772,2.966475964,-0.314118505,-1.603251457,1.837019801,-0.855174541,-1.056244373,4.424880981,0.797764242,-0.582644165,-1.97921896,1.090496659,-2.178249121,-3.0937047,2.082630873,6.483748913,-5.546607494,1.736416698,1.119777799,0.230480745,-2.572329521,1.860366344,0.861892939,-3.444434166,-2.239445925,0.8689062,-0.762413502,2.518120766,5.159146309,-1.098528147,-2.576602936,0.274220973,-1.71270287,0.484669328,-1.379150033,7.187617779,-2.892012835,1.274598241,-0.123930469,-0.147506043,-3.282266855,0.838700712,0.908341885,-5.245203972,-0.038582392,0.179386497,1.982336283,2.408045053,6.036304951,-1.594483852,-3.986957312,-2.427295923,-1.051651835,-0.516210437,1.976752996,6.944417,0.627762258,-0.714594603,-0.988257229,-2.111341238,-3.844876528,3.295686007,2.391726017,-3.97757864,-4.254403114,0.59239459,2.348539829,3.934719324,5.125161171,-1.483663201,-1.601546526,-3.057362795,-2.241095304,-2.051665306,4.291948318,6.424625874,0.952895463,-1.532576203,-2.400008678,-0.181965262,-2.398321629,0.833313525,2.118620396,-3.566675425,-2.029718876,-1.165263772,0.878116965,5.754148006,3.354928493,0.643094778,-1.151395321,-4.786032677,-2.550510883,0.374793231,1.972237825,5.814335823
0.98182857,-5.366046429,-3.463601589,1.069052696,2.808870792,2.740008354,-0.789899707,3.12655139,0.955453873,-7.127424717,-2.750727892,4.186423779,5.43802166,-5.345491409,-5.784272671,1.234217882,-4.055243492,-4.954249382,0.404034108,3.560261011,0.321352512,-0.709877133,-6.127915859,-0.153857127,2.405232668,4.437303066,0.112643585,1.220555663,1.264814377,-6.253117085,-3.30271697,5.182422161,2.867507219,-2.144049168,-6.860199928,-0.057357948,-3.985221624,-1.970297337,-0.660028636,1.490201235,-1.277050138,0.762104154,-3.720145226,-0.152894363,1.29860878,2.347498655,-0.683399141,0.405834109,3.727437973,-4.140031815,-3.72112298,4.433274269,0.888900399,-1.267603397,-8.766586304,1.732773304,-3.644978046,-1.003487349,-0.548802316,0.779741704,-1.179928303,0.25246352,-4.060875416,0.408909738,-0.277963251,3.735823393,-0.464864194,-0.997819841,3.565709114,-3.960350275,-3.056913853,3.753748178,0.330816805,1.089287043,-7.261977673,1.299830079,-2.608114958,-0.512799501,0.152079254,3.45927763,-3.942855835,-4.675023556,1.115689039,2.122807503,-0.901325643,2.12545681,0.766533077,1.775739312,-4.990056515,0.579874158,-1.722388148,1.062682986,-0.262737095,-0.264982611,-4.419604778,2.45677495,-7.577865124,-2.499245644,-1.811705709,6.187031746,-2.177074671,-4.746459484,1.338325739,2.299607038,-1.112815142,0.98599416,2.68683672,-0.160653353,-2.501569986,-1.208775759,-0.066182733,0.207247168,-0.044813097,-0.764171004,-4.916354179,0.300705582,-5.505815029,-4.089966297,0.881315529,5.94800806,-0.414808869,-6.416695118,-1.830700517,3.04765892,-1.618053913,4.363605022,2.170772076,1.913932204,-5.503975391,-2.572271347,0.14693892,2.517298222,2.381766796,-3.613895655,-5.37251997,0.236309096,-2.454111576,-7.932774067,2.751012802,5.711317062,-0.167329013,-6.948281765,-2.402596474,4.07317543,-0.651050568,1.550645828,2.938823938,1.79607749,-1.653182268,-5.755843163,-1.555651665,4.716255188,2.977102041,-4.54583025,-5.06390667,0.260107845,-3.075250626,-6.037295818,0.57747829,5.212705135
1.297627449,-2.36650157,-6.530973434,1.629884243,4.606865883,0.576547921,2.305030346,3.974706173,-2.104495287,-7.283983231,1.38925612,1.948857069,-2.445102215,-4.182579041,-5.706150055,1.246603251,-3.795336962,-5.324115753,-1.647350311,-2.072892189,0.456565887,1.054736972,-7.22084713,-0.328093231,4.853721142,0.425086856,3.948089361,2.430244684,-0.486968011,-8.022953987,0.715625226,1.999688625,-2.033545732,-1.070788264,-8.90680027,-1.268517613,-0.658406556,-4.005118847,-2.260751486,-2.736038685,-2.235842705,0.86606741,-5.171594143,0.122814417,5.196039677,-0.805926561,2.335425854,2.13885808,1.422948122,-7.217150211,0.377892196,2.31154418,-2.969792604,-0.218787387,-9.80185318,-0.894112587,-1.556328297,-3.201366186,-3.109493256,-2.518477678,-1.639228106,1.342716217,-4.073623657,0.396540374,3.585782528,0.945299089,-1.271795511,2.189019203,0.676098883,-6.679909706,-1.812730432,3.090044975,-3.339495182,3.567242622,-8.55466938,-1.445752144,1.304173708,-0.774695992,-2.045679569,-0.549661398,1.740695953,-7.034190655,-1.62942028,-0.114343949,2.024059057,-1.397321224,2.426798582,4.413684845,-6.372649193,2.345170975,-1.529992461,-2.026174545,-3.187583447,-2.507894278,-4.159392834,2.846874237,-11.08202744,-0.843580782,-3.470213413,0.833712935,2.78717494,-6.953416824,-0.577153742,1.161836624,4.099579811,-1.717271924,4.016451359,3.083160162,-5.342603207,0.248799801,-1.646328449,-1.992187858,-3.444382668,-2.016354084,-4.077165127,2.348871708,-9.292720795,-2.739299297,-1.804549336,0.210263744,2.776319027,-6.209012985,-4.074653625,2.600550652,3.313465834,1.925575852,2.352544785,3.94746232,-7.570233822,-1.283275843,1.435658336,-1.437072515,-1.611796379,-3.67348218,-5.873095036,1.077144384,-3.409396887,-5.665495396,-2.56367588,-0.363684148,3.498623133,-5.373399734,-5.084682941,2.9310956,3.367548466,0.509803474,3.111868858,4.157737732,-4.806078434,-4.750414848,1.016715169,0.532007337,-0.17532748,-6.26561451,-5.978970528,2.577837229,-2.784691334,-7.891133785,-1.579758167,0.193339974
-0.007796632,0.271056503,-4.377653599,-0.661297262,4.004894733,0.93390584,3.790717602,2.471447468,-4.200049877,-3.619855404,3.133222818,-0.076332852,-8.295085907,-3.218215704,-3.901283741,1.115659714,-0.077793099,-6.15134716,-3.657109499,-4.044245243,-0.588071108,1.258694887,-3.56282115,-2.197081327,4.897304535,-0.549756765,4.959277153,1.378054619,-1.036072254,-5.262735844,1.427327871,-0.140579715,-5.107738972,-2.879951715,-6.062185764,-1.111896276,1.694959283,-5.91164875,-1.033040524,-5.724881172,-2.730376244,1.227993369,-2.094647408,-2.594058275,4.968702316,-0.478902906,3.544916153,2.181494951,-0.801083684,-5.405910492,0.789876997,0.337687999,-4.279554367,-2.111185789,-5.88034153,-1.465618014,-0.027595691,-5.732841015,-3.15157485,-4.648115158,-2.187585831,2.345666885,0.429218888,-2.008830309,3.424101591,1.159925938,-1.218009949,2.873008251,-3.687925339,-5.726632595,-2.084664345,2.547988892,-3.749315739,0.360765547,-5.452118874,-0.701014042,4.540574551,-4.254558086,-2.466935158,-2.846870899,2.153981686,-7.23802042,-1.020454168,-2.75445199,3.498157501,-1.697260737,2.988230228,1.817201853,-3.189677954,3.693045139,-0.482271224,-5.120285988,-2.807328463,-4.968792439,-3.688790083,2.439697266,-7.688980579,-1.451415896,-4.214770317,-2.424985886,3.770643711,-6.525720596,-0.210839823,-1.20099926,6.149964809,-1.549474359,4.331782818,1.185136557,-4.696447849,2.164138079,-2.141748667,-4.599593639,-3.244407415,-3.16959095,-3.122703791,3.087631226,-6.975401878,-2.815578938,-4.793675423,-2.634774923,2.832200766,-4.218775272,-2.486165285,0.088754989,5.049684048,0.531131923,3.118217945,1.461901665,-5.065279961,0.400932342,0.568418503,-3.303427458,-3.713360548,-5.455392838,-3.391495466,2.71820569,-3.274212837,-2.365221977,-7.440003872,-3.85365653,3.962200403,-1.509931445,-5.07919693,0.063412115,4.58044529,1.16509974,3.105742931,1.927952051,-4.49125576,-1.210681915,0.712749124,-1.500506163,-3.719393253,-6.966834068,-3.795457125,3.401061773,-0.78328532,-6.842299938,-4.972074032,-2.063728809
-1.279957414,0.717926979,2.122098446,-3.844539404,0.353321373,4.462852955,2.05657649,-1.087458014,-2.377209663,1.38630712,1.255321026,-0.67050308,-6.410509109,-4.390717506,-0.808652759,0.716691017,2.099778891,-5.912014008,-3.865346193,-2.59555006,-0.94262284,-0.203468978,1.819098592,-2.918456554,0.89469558,2.758657694,2.334587336,-1.668355346,0.649442494,0.113116726,-0.854806244,-1.355551958,-3.510191679,-4.181700706,-1.779790998,-0.667949259,1.943095684,-4.936589241,-1.609324455,-5.191283703,0.060565434,-1.407680988,2.130721092,-2.407279491,0.214176461,2.629169941,2.658904552,-0.277476817,-0.779426277,-0.388486683,-1.965105295,-1.421470642,-1.542975903,-3.083216429,-0.846101463,-0.949584663,-0.363711685,-5.116157532,-4.495304585,-4.079108715,0.481993198,0.304595858,4.568932533,-1.190773368,-0.560123265,2.963607073,-0.72955215,0.219859675,-4.093268871,-0.690522492,-2.896462679,-0.007729033,-2.056588888,-1.868221879,-0.281614333,1.042147994,3.044273615,-5.822252274,-3.232418776,-2.335593939,0.637702584,-5.526986122,1.488502502,-5.06496191,1.454469204,2.112256527,0.183987319,-1.258024096,3.271246195,1.033437967,2.398954391,-4.493077755,-3.139984131,-5.910478592,-2.076378345,0.128677964,-1.076497912,-2.903060436,-0.908126831,-3.401001453,0.827436984,-3.951951265,2.382102966,-3.10001421,3.253839016,2.650218248,1.357286334,-2.011391878,0.326048434,0.831370234,-0.666041315,-3.339843273,-3.045229912,-3.94476223,-0.591456652,1.029836416,-1.584881544,-3.622173786,-3.712844133,-2.58808589,-0.078403853,-1.355972886,1.981023669,-2.327192783,1.698790908,2.263760805,2.702265024,-3.047007084,0.645732343,1.061436653,-0.433381021,-2.409151316,-2.799356937,-6.429273129,-0.48623535,2.27295208,-0.896546423,-2.376132011,-7.09279108,-2.427363157,0.973227262,1.821804881,-1.249105573,-2.16084981,1.132076502,3.911128521,2.710803032,-3.782752991,0.037010472,2.377541542,-1.575276136,-0.323870599,-4.537242413,-6.066257954,-0.383343428,1.569833398,0.817076802,-4.331800938,-6.193551064,-0.937485158
